,Ips_typographus,Ips_pini,Pityogenes_chalcographus,Pityogenes_hopkinsi,Eccoptopterus_spinosus,Webbia_pabo,Cryphalus_mangiferae,Hylocurus_langstoni,Hylesinus_varius,Hylesinus_crenatus,Hylesinus_aculeatus,Hylurgus_ligniperda,Hylurgus_micklitzi,Hylurgops_palliatus,Hylastes_porculus,Hylastes_cunicularius,Hylastes_ater,Hylastes_gracilis,Carphoborus_bifurcus,Crypturgus_hispidulus,Monarthrum_fasciatum,Monarthrum_mali,Gnathotrichus_materiarius,Pityophthorus_juglandis,Pityophthorus_pityographus,Ernoporus_tiliae,Eidophelus_fagi,Platypus_cylindrus,Platypus_koryoensis,Euplatypus_compositus,Myoplatypus_flavicornis,Pagiocerus_frontalis,Pycnarthrum_hispidum,Trypodendron_domesticum,Xyloterinus_politus,Procryphalus_mucronatus,Hypothenemus_hampei,Hypothenemus_seriatus,Hypothenemus_obscurus,Hypothenemus_birmanus,Hypothenemus_eruditus,Scolytus_schevyrewi,Scolytus_ratzeburgi,Scolytus_rugulosus,Scolytus_multistriatus,Scolytus_intricatus,Scolytus_carpini,Scolytus_dimidiatus,Polygraphus_poligraphus,Dendroterus_defectus,Tomicus_brevipilosus,Xylocleptes_bispinus,Taphrorychus_bicolor,Beaverium_insulindicus,Anisandrus_dispar,Anisandrus_sayi,Anisandrus_obesus,Anisandrus_maiche,Xylosandrus_crassiusculus,Xylosandrus_morigerus,Xylosandrus_amputatus,Diuncus_justus,Diuncus_papatrae,Diuncus_haberkorni,Euwallacea_similis,Euwallacea_fornicatus,Euwallacea_perbrevis,Euwallacea_kuroshio,Euwallacea_funereus,Euwallacea_wallacei,Euwallacea_destruens,Xyleborus_affinis,Xyleborus_ferrugineus,Xyleborus_perforans,Xyleborus_xylographus,Xyleborus_volvulus,Xyleborus_celsus,Xyleborus_monographus,Xyleborus_glabratus,Xyleborus_impressus,Xyleborus_bispinatus,Xyleborus_spinulosus,Coptoborus_coartatus,Coptoborus_pseudotenuis,Wallacellus_piceus,Xyleborinus_andrewesi,Xyleborinus_attenuatus,Xyleborinus_gracilis,Xyleborinus_artestriatus,Xyleborinus_exiguus,Truncaudum_agnatum,Truncaudum_impexum,Dendroctonus_rufipennis,Dendroctonus_frontalis,Dendroctonus_pseudotsugae,Leptoxyleborus_sordicauda,Hadrodemius_globus,Microperus_alpha,Microperus_popondettae,Coccotrypes_dactyliperda,Cnestus_mutilatus,Cnestus_bimaculatus,Pseudowebbia_trepanicauda,Ambrosiophilus_atratus,Ambrosiodmus_minor,Ambrosiodmus_lewisi,Ambrosiodmus_obliquus,Ambrosiodmus_tachygraphus,Ambrosiodmus_rubricollis,Ambrosiodmus_asperatus,Cyclorhipidion_pelliculosum,Cyclorhipidion_bodoanum,Dryocoetes_autographus,Dryocoetes_confusus,Debus_pumilus,Debus_emarginatus,Orthotomicus_erosus,Premnobius_cavipennis,Ips_sexdentatus,Ips_acuminatus,Ips_duplicatus,Ips_grandicollis
Truncaudum_impexum,0.92425,1.18762,0.9667399999999999,0.96394,1.0906799999999999,1.2332,1.42801,1.29656,1.2555399999999999,1.268,1.3247200000000001,1.07235,1.41397,1.48415,1.52772,1.56136,1.4291399999999999,1.5709300000000002,1.3461699999999999,1.23521,1.43595,1.43145,1.5986799999999999,1.33657,1.30596,1.2540200000000001,1.47669,1.8967899999999998,1.8967899999999998,1.8373300000000001,1.82268,1.6522800000000002,1.5723099999999999,1.52714,1.9877799999999999,1.40401,1.2900399999999999,1.3184900000000002,1.35099,1.49558,1.43733,1.6963,1.6794099999999998,1.4497499999999999,1.48103,2.147,1.53453,1.60467,1.2351299999999998,1.48244,1.48244,1.1757900000000001,1.05695,1.05695,1.0104899999999999,1.05157,1.11609,1.1734399999999998,1.26677,1.08805,1.14837,1.2261,1.10982,1.22593,1.10641,1.20872,1.37467,1.23848,1.2137099999999998,1.17226,1.20355,1.2631199999999998,1.2739699999999998,1.32767,1.21083,1.2457500000000001,1.35663,1.32484,1.4081799999999998,1.2766,1.68553,1.1985199999999998,1.1269,1.18258,1.2530899999999998,1.1637499999999998,1.20207,1.26402,1.23556,1.26003,0.33081,0.0,8.49534,8.49534,8.49534,1.25163,1.31738,1.3269199999999999,1.24059,1.12987,1.1825700000000001,1.3431099999999998,1.19838,1.22061,1.1819199999999999,1.1552799999999999,1.26125,1.1507100000000001,1.2149100000000002,1.19108,1.07971,1.1076199999999998,1.19476,1.19085,1.2701099999999999,1.1693600000000002,1.17377,1.17538,1.5478,1.49213,1.10237,1.10237
Dendroctonus_rufipennis,8.18651,8.44988,8.229,8.2262,8.35294,8.49546,8.69027,8.55882,8.5178,8.53026,8.58698,8.33461,8.67623,8.746410000000001,8.78998,8.82362,8.6914,8.83319,8.60843,8.49747,8.69821,8.69371,8.86094,8.59883,8.56822,8.51628,8.738949999999999,9.15905,9.15905,9.09959,9.08494,8.91454,8.83457,8.7894,9.25004,8.66627,8.5523,8.58075,8.61325,8.75784,8.69959,8.95856,8.94167,8.71201,8.74329,9.40926,8.79679,8.86693,8.49739,8.7447,8.7447,8.43805,8.31921,8.31921,8.27275,8.31383,8.37835,8.4357,8.52903,8.35031,8.41063,8.48836,8.37208,8.48819,8.36867,8.47098,8.63693,8.50074,8.47597,8.43452,8.46581,8.52538,8.53623,8.58993,8.47309,8.50801,8.61889,8.5871,8.67044,8.53886,8.94779,8.46078,8.38916,8.44484,8.51535,8.42601,8.46433,8.52628,8.49782,8.52229,8.52683,8.49534,0.0,0.0,0.0,8.51389,8.57964,8.58918,8.50285,8.39213,8.44483,8.60537,8.46064,8.48287,8.44418,8.41754,8.52351,8.41297,8.477170000000001,8.45334,8.34197,8.36988,8.45702,8.45311,8.53237,8.43162,8.43603,8.43764,8.81006,8.75439,8.36463,8.36463
Dendroctonus_frontalis,8.18651,8.44988,8.229,8.2262,8.35294,8.49546,8.69027,8.55882,8.5178,8.53026,8.58698,8.33461,8.67623,8.746410000000001,8.78998,8.82362,8.6914,8.83319,8.60843,8.49747,8.69821,8.69371,8.86094,8.59883,8.56822,8.51628,8.738949999999999,9.15905,9.15905,9.09959,9.08494,8.91454,8.83457,8.7894,9.25004,8.66627,8.5523,8.58075,8.61325,8.75784,8.69959,8.95856,8.94167,8.71201,8.74329,9.40926,8.79679,8.86693,8.49739,8.7447,8.7447,8.43805,8.31921,8.31921,8.27275,8.31383,8.37835,8.4357,8.52903,8.35031,8.41063,8.48836,8.37208,8.48819,8.36867,8.47098,8.63693,8.50074,8.47597,8.43452,8.46581,8.52538,8.53623,8.58993,8.47309,8.50801,8.61889,8.5871,8.67044,8.53886,8.94779,8.46078,8.38916,8.44484,8.51535,8.42601,8.46433,8.52628,8.49782,8.52229,8.52683,8.49534,0.0,0.0,0.0,8.51389,8.57964,8.58918,8.50285,8.39213,8.44483,8.60537,8.46064,8.48287,8.44418,8.41754,8.52351,8.41297,8.477170000000001,8.45334,8.34197,8.36988,8.45702,8.45311,8.53237,8.43162,8.43603,8.43764,8.81006,8.75439,8.36463,8.36463
Dendroctonus_pseudotsugae,8.18651,8.44988,8.229,8.2262,8.35294,8.49546,8.69027,8.55882,8.5178,8.53026,8.58698,8.33461,8.67623,8.746410000000001,8.78998,8.82362,8.6914,8.83319,8.60843,8.49747,8.69821,8.69371,8.86094,8.59883,8.56822,8.51628,8.738949999999999,9.15905,9.15905,9.09959,9.08494,8.91454,8.83457,8.7894,9.25004,8.66627,8.5523,8.58075,8.61325,8.75784,8.69959,8.95856,8.94167,8.71201,8.74329,9.40926,8.79679,8.86693,8.49739,8.7447,8.7447,8.43805,8.31921,8.31921,8.27275,8.31383,8.37835,8.4357,8.52903,8.35031,8.41063,8.48836,8.37208,8.48819,8.36867,8.47098,8.63693,8.50074,8.47597,8.43452,8.46581,8.52538,8.53623,8.58993,8.47309,8.50801,8.61889,8.5871,8.67044,8.53886,8.94779,8.46078,8.38916,8.44484,8.51535,8.42601,8.46433,8.52628,8.49782,8.52229,8.52683,8.49534,0.0,0.0,0.0,8.51389,8.57964,8.58918,8.50285,8.39213,8.44483,8.60537,8.46064,8.48287,8.44418,8.41754,8.52351,8.41297,8.477170000000001,8.45334,8.34197,8.36988,8.45702,8.45311,8.53237,8.43162,8.43603,8.43764,8.81006,8.75439,8.36463,8.36463
Leptoxyleborus_sordicauda,0.9428000000000001,1.20617,0.98529,0.9824900000000001,1.1092300000000002,1.25175,1.44656,1.31511,1.2740900000000002,1.28655,1.34327,1.0909,1.43252,1.5027,1.54627,1.57991,1.4476900000000001,1.58948,1.3647200000000002,1.2537600000000002,1.4545,1.4500000000000002,1.6172300000000002,1.3551199999999999,1.32451,1.27257,1.49524,1.91534,1.91534,1.85588,1.84123,1.67083,1.5908600000000002,1.54569,2.0063299999999997,1.42256,1.3085900000000001,1.33704,1.3695400000000002,1.5141300000000002,1.45588,1.7148499999999998,1.6979600000000001,1.4683000000000002,1.49958,2.16555,1.55308,1.6232199999999999,1.2536800000000001,1.50099,1.50099,1.19434,1.0755000000000001,1.0755000000000001,1.0290400000000002,1.0701200000000002,1.13464,1.19199,1.28532,1.1066,1.1669200000000002,1.24465,1.12837,1.24448,1.1249600000000002,1.2272699999999999,1.39322,1.2570299999999999,1.2322600000000001,1.19081,1.2221000000000002,1.28167,1.2925200000000001,1.34622,1.22938,1.2643,1.37518,1.3433899999999999,1.42673,1.29515,1.7040799999999998,1.21707,1.14545,1.20113,1.27164,1.1823000000000001,1.2206200000000003,1.2825700000000002,1.25411,1.27858,1.28312,1.25163,8.51389,8.51389,8.51389,0.0,1.33593,1.3454700000000002,1.25914,1.14842,1.20112,1.36166,1.21693,1.23916,1.2004700000000001,1.1738300000000002,1.2798,1.16926,1.23346,1.2096300000000002,1.09826,1.1261700000000001,1.2133099999999999,1.2094,1.2886600000000001,1.18791,1.19232,1.1939300000000002,1.56635,1.51068,1.12092,1.12092
Hadrodemius_globus,1.00855,1.27192,1.05104,1.04824,1.1749800000000001,1.3175,1.51231,1.38086,1.3398400000000001,1.3523,1.40902,1.15665,1.49827,1.56845,1.61202,1.64566,1.5134400000000001,1.65523,1.4304700000000001,1.3195100000000002,1.5202499999999999,1.5157500000000002,1.6829800000000001,1.4208699999999999,1.39026,1.33832,1.5609899999999999,1.98109,1.98109,1.92163,1.90698,1.73658,1.6566100000000001,1.61144,2.0720799999999997,1.48831,1.3743400000000001,1.40279,1.4352900000000002,1.5798800000000002,1.52163,1.7805999999999997,1.76371,1.5340500000000001,1.5653299999999999,2.2313,1.61883,1.6889699999999999,1.31943,1.56674,1.56674,1.26009,1.14125,1.14125,1.0947900000000002,1.1358700000000002,1.20039,1.25774,1.35107,1.17235,1.2326700000000002,1.3104,1.19412,1.31023,1.1907100000000002,1.2930199999999998,1.4589699999999999,1.3227799999999998,1.29801,1.25656,1.2878500000000002,1.34742,1.35827,1.41197,1.29513,1.33005,1.44093,1.4091399999999998,1.49248,1.3609,1.7698299999999998,1.28282,1.2112,1.26688,1.33739,1.24805,1.2863700000000002,1.3483200000000002,1.31986,1.34433,1.34887,1.31738,8.57964,8.57964,8.57964,1.33593,0.0,1.4112200000000001,1.32489,1.21417,1.26687,1.42741,1.28268,1.30491,1.2662200000000001,1.2395800000000001,1.34555,1.23501,1.29921,1.2753800000000002,1.16401,1.19192,1.2790599999999999,1.27515,1.3544100000000001,1.25366,1.25807,1.2596800000000001,1.6320999999999999,1.57643,1.18667,1.18667
Microperus_alpha,1.01809,1.28146,1.06058,1.0577800000000002,1.18452,1.32704,1.5218500000000001,1.3904,1.34938,1.36184,1.41856,1.16619,1.50781,1.57799,1.6215600000000001,1.6552,1.52298,1.66477,1.44001,1.32905,1.52979,1.52529,1.69252,1.43041,1.3998,1.34786,1.57053,1.99063,1.99063,1.93117,1.91652,1.7461200000000001,1.66615,1.6209799999999999,2.08162,1.4978500000000001,1.38388,1.41233,1.44483,1.58942,1.53117,1.7901399999999998,1.77325,1.54359,1.57487,2.24084,1.6283699999999999,1.69851,1.32897,1.5762800000000001,1.5762800000000001,1.26963,1.15079,1.15079,1.10433,1.14541,1.20993,1.26728,1.3606099999999999,1.18189,1.24221,1.31994,1.20366,1.31977,1.20025,1.30256,1.46851,1.33232,1.30755,1.2661,1.29739,1.35696,1.36781,1.42151,1.30467,1.33959,1.4504700000000001,1.41868,1.50202,1.3704399999999999,1.77937,1.29236,1.2207400000000002,1.2764199999999999,1.34693,1.25759,1.2959100000000001,1.35786,1.3294000000000001,1.3538700000000001,1.3584100000000001,1.3269199999999999,8.58918,8.58918,8.58918,1.3454700000000002,1.4112200000000001,0.0,0.42101,1.22371,1.27641,1.43695,1.29222,1.31445,1.27576,1.24912,1.3550900000000001,1.24455,1.30875,1.28492,1.17355,1.20146,1.2886,1.2846899999999999,1.36395,1.2632,1.2676100000000001,1.26922,1.64164,1.58597,1.19621,1.19621
Microperus_popondettae,0.9317599999999999,1.19513,0.9742500000000001,0.97145,1.09819,1.24071,1.43552,1.3040699999999998,1.26305,1.2755100000000001,1.33223,1.07986,1.4214799999999999,1.49166,1.5352299999999999,1.56887,1.43665,1.57844,1.35368,1.24272,1.44346,1.43896,1.60619,1.34408,1.3134700000000001,1.26153,1.4842,1.9042999999999999,1.9042999999999999,1.84484,1.83019,1.65979,1.57982,1.53465,1.9952899999999998,1.4115199999999999,1.29755,1.326,1.3585,1.50309,1.4448400000000001,1.7038099999999998,1.68692,1.45726,1.48854,2.15451,1.54204,1.61218,1.24264,1.4899499999999999,1.4899499999999999,1.1833,1.06446,1.06446,1.018,1.05908,1.1236000000000002,1.18095,1.27428,1.0955599999999999,1.15588,1.23361,1.11733,1.2334399999999999,1.11392,1.21623,1.38218,1.24599,1.22122,1.17977,1.21106,1.27063,1.28148,1.3351799999999998,1.21834,1.25326,1.36414,1.33235,1.41569,1.28411,1.6930399999999999,1.20603,1.13441,1.19009,1.2606,1.17126,1.20958,1.27153,1.24307,1.26754,1.2720799999999999,1.24059,8.50285,8.50285,8.50285,1.25914,1.32489,0.42101,0.0,1.1373799999999998,1.19008,1.35062,1.2058900000000001,1.22812,1.18943,1.16279,1.2687599999999999,1.15822,1.22242,1.19859,1.0872199999999999,1.11513,1.20227,1.19836,1.27762,1.17687,1.18128,1.18289,1.55531,1.4996399999999999,1.10988,1.10988
Coccotrypes_dactyliperda,0.82104,1.0844099999999999,0.8635299999999999,0.86073,0.98747,1.1299899999999998,1.3248,1.19335,1.15233,1.16479,1.2215099999999999,0.9691399999999999,1.31076,1.3809399999999998,1.42451,1.4581499999999998,1.32593,1.46772,1.24296,1.1320000000000001,1.3327399999999998,1.32824,1.49547,1.2333599999999998,1.20275,1.1508099999999999,1.3734799999999998,1.79358,1.79358,1.7341199999999999,1.7194699999999998,1.54907,1.4691,1.42393,1.8845699999999996,1.3008,1.18683,1.21528,1.2477800000000001,1.39237,1.33412,1.5930899999999997,1.5762,1.34654,1.3778199999999998,2.04379,1.43132,1.5014599999999998,1.13192,1.37923,1.37923,1.0725799999999999,0.95374,0.95374,0.90728,0.94836,1.01288,1.07023,1.16356,0.9848399999999999,1.04516,1.12289,1.00661,1.12272,1.0032,1.1055099999999998,1.2714599999999998,1.1352699999999998,1.1105,1.0690499999999998,1.10034,1.15991,1.17076,1.2244599999999999,1.1076199999999998,1.14254,1.25342,1.2216299999999998,1.30497,1.17339,1.5823199999999997,1.09531,1.02369,1.07937,1.14988,1.06054,1.0988600000000002,1.1608100000000001,1.13235,1.15682,1.16136,1.12987,8.39213,8.39213,8.39213,1.14842,1.21417,1.22371,1.1373799999999998,0.0,1.0793599999999999,1.2399,1.09517,1.1174,1.07871,1.05207,1.15804,1.0474999999999999,1.1117,1.0878700000000001,0.9764999999999999,1.00441,1.0915499999999998,1.08764,1.1669,1.06615,1.07056,1.07217,1.4445899999999998,1.38892,0.9991599999999999,0.9991599999999999
Cnestus_mutilatus,0.87374,1.13711,0.9162300000000001,0.9134300000000001,1.04017,1.18269,1.3775,1.2460499999999999,1.20503,1.2174900000000002,1.27421,1.02184,1.36346,1.43364,1.47721,1.51085,1.37863,1.52042,1.29566,1.1847,1.38544,1.38094,1.54817,1.28606,1.2554500000000002,1.20351,1.42618,1.84628,1.84628,1.78682,1.77217,1.6017700000000001,1.5218,1.47663,1.9372699999999998,1.3535,1.23953,1.26798,1.30048,1.44507,1.3868200000000002,1.6457899999999999,1.6289,1.39924,1.43052,2.09649,1.4840200000000001,1.55416,1.18462,1.43193,1.43193,1.12528,1.00644,1.00644,0.95998,1.00106,1.0655800000000002,1.12293,1.2162600000000001,1.03754,1.09786,1.1755900000000001,1.05931,1.17542,1.0559,1.15821,1.32416,1.18797,1.1632,1.12175,1.15304,1.21261,1.22346,1.2771599999999999,1.16032,1.19524,1.30612,1.27433,1.35767,1.2260900000000001,1.63502,1.14801,1.07639,1.1320700000000001,1.20258,1.11324,1.1515600000000001,1.21351,1.18505,1.20952,1.21406,1.1825700000000001,8.44483,8.44483,8.44483,1.20112,1.26687,1.27641,1.19008,1.0793599999999999,0.0,0.63642,1.1478700000000002,1.1701000000000001,1.13141,1.10477,1.21074,1.1002,1.1644,1.14057,1.0292,1.05711,1.14425,1.1403400000000001,1.2196,1.1188500000000001,1.1232600000000001,1.12487,1.49729,1.44162,1.05186,1.05186
Cnestus_bimaculatus,1.0342799999999999,1.29765,1.07677,1.07397,1.20071,1.34323,1.53804,1.40659,1.36557,1.3780299999999999,1.43475,1.18238,1.524,1.59418,1.63775,1.67139,1.53917,1.68096,1.4562,1.34524,1.54598,1.54148,1.70871,1.4465999999999999,1.4159899999999999,1.36405,1.58672,2.00682,2.00682,1.94736,1.93271,1.76231,1.68234,1.6371699999999998,2.09781,1.51404,1.40007,1.42852,1.46102,1.60561,1.5473599999999998,1.8063299999999998,1.78944,1.55978,1.59106,2.25703,1.6445599999999998,1.7147,1.34516,1.59247,1.59247,1.28582,1.16698,1.16698,1.12052,1.1616,1.2261199999999999,1.2834699999999999,1.3767999999999998,1.19808,1.2584,1.3361299999999998,1.2198499999999999,1.33596,1.21644,1.3187499999999999,1.4847,1.3485099999999999,1.32374,1.28229,1.31358,1.3731499999999999,1.384,1.4377,1.32086,1.35578,1.46666,1.4348699999999999,1.5182099999999998,1.3866299999999998,1.7955599999999998,1.3085499999999999,1.23693,1.2926099999999998,1.3631199999999999,1.27378,1.3121,1.37405,1.34559,1.37006,1.3746,1.3431099999999998,8.60537,8.60537,8.60537,1.36166,1.42741,1.43695,1.35062,1.2399,0.63642,0.0,1.3084099999999999,1.3306399999999998,1.29195,1.26531,1.37128,1.26074,1.32494,1.30111,1.18974,1.21765,1.30479,1.3008799999999998,1.38014,1.27939,1.2838,1.28541,1.65783,1.60216,1.2124,1.2124
Pseudowebbia_trepanicauda,0.8895500000000001,1.15292,0.93204,0.9292400000000001,1.05598,1.1985000000000001,1.39331,1.26186,1.22084,1.2333,1.2900200000000002,1.03765,1.37927,1.4494500000000001,1.49302,1.5266600000000001,1.39444,1.5362300000000002,1.31147,1.20051,1.40125,1.39675,1.56398,1.30187,1.27126,1.2193200000000002,1.44199,1.8620899999999998,1.8620899999999998,1.8026300000000002,1.7879800000000001,1.6175800000000002,1.53761,1.49244,1.95308,1.36931,1.25534,1.2837900000000002,1.31629,1.46088,1.40263,1.6616,1.64471,1.41505,1.4463300000000001,2.1123,1.49983,1.56997,1.2004299999999999,1.44774,1.44774,1.1410900000000002,1.02225,1.02225,0.97579,1.01687,1.08139,1.1387399999999999,1.23207,1.05335,1.11367,1.1914,1.07512,1.19123,1.07171,1.17402,1.33997,1.20378,1.17901,1.1375600000000001,1.16885,1.2284199999999998,1.2392699999999999,1.29297,1.1761300000000001,1.2110500000000002,1.32193,1.29014,1.3734799999999998,1.2419,1.65083,1.1638199999999999,1.0922,1.14788,1.2183899999999999,1.1290499999999999,1.16737,1.22932,1.20086,1.22533,1.22987,1.19838,8.46064,8.46064,8.46064,1.21693,1.28268,1.29222,1.2058900000000001,1.09517,1.1478700000000002,1.3084099999999999,0.0,1.18591,1.14722,1.12058,1.22655,1.1160100000000002,1.1802100000000002,1.15638,1.04501,1.0729199999999999,1.16006,1.15615,1.23541,1.1346600000000002,1.13907,1.1406800000000001,1.5131000000000001,1.45743,1.0676700000000001,1.0676700000000001
Ambrosiophilus_atratus,0.91178,1.17515,0.95427,0.95147,1.07821,1.22073,1.41554,1.28409,1.24307,1.25553,1.3122500000000001,1.05988,1.4015,1.47168,1.51525,1.54889,1.4166699999999999,1.5584600000000002,1.3336999999999999,1.22274,1.42348,1.41898,1.58621,1.3241,1.29349,1.2415500000000002,1.46422,1.8843199999999998,1.8843199999999998,1.8248600000000001,1.81021,1.6398100000000002,1.55984,1.51467,1.97531,1.39154,1.2775699999999999,1.3060200000000002,1.33852,1.48311,1.42486,1.68383,1.6669399999999999,1.43728,1.46856,2.13453,1.52206,1.5922,1.2226599999999999,1.46997,1.46997,1.1633200000000001,1.04448,1.04448,0.99802,1.0391,1.10362,1.1609699999999998,1.2543,1.07558,1.1359,1.21363,1.09735,1.21346,1.09394,1.19625,1.3622,1.22601,1.2012399999999999,1.15979,1.19108,1.2506499999999998,1.2614999999999998,1.3152,1.19836,1.2332800000000002,1.34416,1.31237,1.3957099999999998,1.26413,1.67306,1.1860499999999998,1.11443,1.17011,1.2406199999999998,1.1512799999999999,1.1896,1.25155,1.22309,1.24756,1.2521,1.22061,8.48287,8.48287,8.48287,1.23916,1.30491,1.31445,1.22812,1.1174,1.1701000000000001,1.3306399999999998,1.18591,0.0,1.1694499999999999,1.1428099999999999,1.24878,1.1382400000000001,1.2024400000000002,1.17861,1.06724,1.0951499999999998,1.18229,1.17838,1.2576399999999999,1.1568900000000002,1.1613,1.16291,1.53533,1.47966,1.0899,1.0899
Ambrosiodmus_minor,0.8730899999999999,1.13646,0.9155800000000001,0.91278,1.03952,1.18204,1.3768500000000001,1.2454,1.20438,1.21684,1.27356,1.02119,1.36281,1.43299,1.47656,1.5102,1.37798,1.51977,1.29501,1.18405,1.38479,1.38029,1.54752,1.28541,1.2548,1.20286,1.42553,1.8456299999999999,1.8456299999999999,1.78617,1.77152,1.60112,1.52115,1.4759799999999998,1.9366199999999998,1.35285,1.23888,1.26733,1.29983,1.44442,1.38617,1.6451399999999998,1.62825,1.39859,1.42987,2.09584,1.4833699999999999,1.55351,1.18397,1.43128,1.43128,1.12463,1.00579,1.00579,0.95933,1.00041,1.06493,1.12228,1.2156099999999999,1.03689,1.09721,1.1749399999999999,1.05866,1.17477,1.05525,1.15756,1.32351,1.18732,1.16255,1.1211,1.15239,1.21196,1.22281,1.27651,1.15967,1.19459,1.3054700000000001,1.27368,1.35702,1.2254399999999999,1.6343699999999999,1.14736,1.0757400000000001,1.1314199999999999,1.20193,1.11259,1.15091,1.21286,1.1844000000000001,1.2088700000000001,1.21341,1.1819199999999999,8.44418,8.44418,8.44418,1.2004700000000001,1.2662200000000001,1.27576,1.18943,1.07871,1.13141,1.29195,1.14722,1.1694499999999999,0.0,0.315,0.6429900000000001,0.53245,0.59665,0.5728200000000001,1.02855,1.05646,1.1436,1.1396899999999999,1.21895,1.1182,1.12261,1.12422,1.49664,1.44097,1.05121,1.05121
Ambrosiodmus_lewisi,0.8464499999999999,1.10982,0.8889400000000001,0.88614,1.01288,1.1554,1.3502100000000001,1.21876,1.17774,1.1902,1.24692,0.99455,1.33617,1.40635,1.44992,1.48356,1.35134,1.49313,1.26837,1.15741,1.35815,1.35365,1.52088,1.25877,1.22816,1.17622,1.39889,1.8189899999999999,1.8189899999999999,1.75953,1.74488,1.57448,1.49451,1.4493399999999999,1.9099799999999998,1.32621,1.21224,1.24069,1.27319,1.41778,1.35953,1.6184999999999998,1.60161,1.37195,1.40323,2.0692,1.4567299999999999,1.52687,1.15733,1.40464,1.40464,1.09799,0.97915,0.97915,0.93269,0.97377,1.03829,1.09564,1.1889699999999999,1.01025,1.07057,1.1482999999999999,1.03202,1.14813,1.02861,1.13092,1.29687,1.16068,1.13591,1.09446,1.12575,1.18532,1.19617,1.24987,1.13303,1.16795,1.2788300000000001,1.24704,1.33038,1.1987999999999999,1.6077299999999999,1.12072,1.0491000000000001,1.1047799999999999,1.17529,1.08595,1.12427,1.18622,1.1577600000000001,1.1822300000000001,1.18677,1.1552799999999999,8.41754,8.41754,8.41754,1.1738300000000002,1.2395800000000001,1.24912,1.16279,1.05207,1.10477,1.26531,1.12058,1.1428099999999999,0.315,0.0,0.6163500000000001,0.50581,0.57001,0.5461800000000001,1.00191,1.02982,1.11696,1.1130499999999999,1.19231,1.09156,1.09597,1.09758,1.47,1.41433,1.02457,1.02457
Ambrosiodmus_obliquus,0.95242,1.21579,0.99491,0.99211,1.1188500000000001,1.2613699999999999,1.45618,1.32473,1.2837100000000001,1.29617,1.35289,1.10052,1.44214,1.5123199999999999,1.55589,1.5895299999999999,1.45731,1.5991,1.3743400000000001,1.2633800000000002,1.4641199999999999,1.4596200000000001,1.6268500000000001,1.3647399999999998,1.33413,1.28219,1.5048599999999999,1.92496,1.92496,1.8655,1.8508499999999999,1.68045,1.6004800000000001,1.55531,2.0159499999999997,1.43218,1.31821,1.34666,1.3791600000000002,1.5237500000000002,1.4655,1.7244699999999997,1.70758,1.4779200000000001,1.5091999999999999,2.17517,1.5627,1.6328399999999998,1.2633,1.51061,1.51061,1.20396,1.08512,1.08512,1.0386600000000001,1.0797400000000001,1.14426,1.20161,1.29494,1.11622,1.1765400000000001,1.25427,1.13799,1.2541,1.1345800000000001,1.2368899999999998,1.4028399999999999,1.2666499999999998,1.24188,1.2004299999999999,1.2317200000000001,1.29129,1.30214,1.35584,1.2389999999999999,1.27392,1.3848,1.3530099999999998,1.43635,1.30477,1.7136999999999998,1.22669,1.15507,1.21075,1.28126,1.19192,1.2302400000000002,1.2921900000000002,1.26373,1.2882,1.29274,1.26125,8.52351,8.52351,8.52351,1.2798,1.34555,1.3550900000000001,1.2687599999999999,1.15804,1.21074,1.37128,1.22655,1.24878,0.6429900000000001,0.6163500000000001,0.0,0.41902,0.67598,0.65215,1.10788,1.13579,1.2229299999999999,1.21902,1.29828,1.19753,1.20194,1.2035500000000001,1.5759699999999999,1.5203,1.1305399999999999,1.1305399999999999
Ambrosiodmus_tachygraphus,0.84188,1.10525,0.8843700000000001,0.8815700000000001,1.00831,1.15083,1.34564,1.2141899999999999,1.17317,1.1856300000000002,1.24235,0.9899800000000001,1.3316,1.40178,1.44535,1.47899,1.34677,1.48856,1.2638,1.15284,1.35358,1.34908,1.51631,1.2542,1.2235900000000002,1.17165,1.39432,1.81442,1.81442,1.75496,1.74031,1.5699100000000001,1.48994,1.44477,1.9054099999999998,1.32164,1.20767,1.23612,1.26862,1.41321,1.3549600000000002,1.6139299999999999,1.59704,1.36738,1.39866,2.06463,1.4521600000000001,1.5223,1.15276,1.40007,1.40007,1.09342,0.97458,0.97458,0.9281200000000001,0.9692000000000001,1.0337200000000002,1.09107,1.1844000000000001,1.00568,1.066,1.1437300000000001,1.02745,1.14356,1.02404,1.12635,1.2923,1.15611,1.13134,1.08989,1.12118,1.18075,1.1916,1.2452999999999999,1.12846,1.16338,1.27426,1.24247,1.32581,1.1942300000000001,1.60316,1.11615,1.04453,1.1002100000000001,1.17072,1.08138,1.1197000000000001,1.18165,1.15319,1.17766,1.1822,1.1507100000000001,8.41297,8.41297,8.41297,1.16926,1.23501,1.24455,1.15822,1.0474999999999999,1.1002,1.26074,1.1160100000000002,1.1382400000000001,0.53245,0.50581,0.41902,0.0,0.5654399999999999,0.5416099999999999,0.99734,1.02525,1.11239,1.1084800000000001,1.18774,1.0869900000000001,1.0914000000000001,1.09301,1.46543,1.40976,1.02,1.02
